timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512337323.243,776.431,824.135,875.130,736.951,0.000,0.000,0
1512337323.248,740.241,820.845,875.130,684.312,0.000,0.000,0
1512337323.252,759.981,825.780,871.840,736.951,0.000,0.000,0
1512337323.257,796.170,825.780,870.195,842.230,0.000,0.000,0
1512337323.261,776.431,832.360,865.260,789.591,0.000,0.000,0
1512337323.266,741.886,824.135,870.195,684.312,0.000,0.000,0
1512337323.270,743.531,820.845,868.550,684.312,0.000,0.000,0
1512337323.275,784.656,830.715,866.905,789.591,0.000,0.000,0
1512337323.279,783.011,834.005,863.615,789.591,0.000,0.000,0
1512337323.284,735.306,834.005,868.550,684.312,0.000,0.000,0
1512337323.288,738.596,829.070,870.195,684.312,0.000,0.000,0
1512337323.293,755.046,827.425,866.905,789.591,0.000,0.000,0
1512337323.297,809.330,830.715,866.905,947.509,0.000,0.000,0
1512337323.302,779.721,834.005,863.615,894.869,0.000,0.000,0
1512337323.306,746.821,837.295,865.260,842.230,0.000,0.000,0
1512337323.311,768.206,827.425,866.905,842.230,0.000,0.000,0
1512337323.316,794.526,835.650,860.325,894.869,0.000,0.000,0
1512337323.320,799.460,832.360,865.260,894.869,0.000,0.000,0
1512337323.325,764.916,835.650,860.325,789.591,0.000,0.000,0
1512337323.329,771.496,825.780,860.325,789.591,0.000,0.000,0
1512337323.334,787.946,830.715,853.745,842.230,0.000,0.000,0
1512337323.338,807.685,842.230,853.745,894.869,0.000,0.000,0
1512337323.343,771.496,835.650,855.390,842.230,0.000,0.000,0
1512337323.347,763.271,838.940,857.035,789.591,0.000,0.000,0
1512337323.352,768.206,827.425,853.745,789.591,0.000,0.000,0
1512337323.356,804.395,827.425,853.745,842.230,0.000,0.000,0
1512337323.361,807.685,842.230,852.100,842.230,0.000,0.000,0
1512337323.365,766.561,848.810,853.745,789.591,0.000,0.000,0
1512337323.370,763.271,837.295,857.035,842.230,0.000,0.000,0
1512337323.374,786.301,830.715,855.390,894.869,0.000,0.000,0
1512337323.379,812.620,838.940,853.745,947.509,0.000,0.000,0
1512337323.383,776.431,835.650,858.680,842.230,0.000,0.000,0
1512337323.388,756.691,832.360,848.810,789.591,0.000,0.000,0
1512337323.393,779.721,838.940,852.100,842.230,0.000,0.000,0
1512337323.397,832.360,822.490,860.325,894.869,0.000,0.000,0
1512337323.402,794.526,842.230,850.455,842.230,0.000,0.000,0
1512337323.406,779.721,848.810,853.745,789.591,0.000,0.000,0
1512337323.411,787.946,838.940,848.810,789.591,0.000,0.000,0
1512337323.415,817.555,842.230,848.810,894.869,0.000,0.000,0
1512337323.420,842.230,834.005,853.745,894.869,0.000,0.000,0
1512337323.424,792.881,832.360,855.390,736.951,0.000,0.000,0
1512337323.429,774.786,840.585,847.165,736.951,0.000,0.000,0
1512337323.433,806.040,843.875,843.875,842.230,0.000,0.000,0
1512337323.438,853.745,838.940,843.875,921.189,0.000,0.000,0
1512337323.442,822.490,842.230,842.230,921.189,0.000,0.000,0
1512337323.447,806.040,838.940,847.165,921.189,0.000,0.000,0
1512337323.451,822.490,837.295,842.230,973.828,0.000,0.000,0
1512337323.456,868.550,847.165,835.650,1079.107,0.000,0.000,0
1512337323.460,896.514,838.940,832.360,1079.107,0.000,0.000,0
1512337323.465,850.455,837.295,819.200,973.828,0.000,0.000,0
1512337323.469,873.485,838.940,814.265,973.828,0.000,0.000,0
1512337323.474,919.544,843.875,802.750,1026.468,0.000,0.000,0
1512337323.479,963.958,855.390,794.526,1079.107,0.000,0.000,0
1512337323.483,950.799,845.520,794.526,1026.468,0.000,0.000,0
1512337323.488,939.284,845.520,783.011,973.828,0.000,0.000,0
1512337323.492,959.024,840.585,769.851,973.828,0.000,0.000,0
1512337323.497,1010.018,842.230,763.271,1079.107,0.000,0.000,0
1512337323.501,1013.308,842.230,759.981,1079.107,0.000,0.000,0
1512337323.506,980.408,848.810,751.756,973.828,0.000,0.000,0
1512337323.510,995.213,835.650,751.756,973.828,0.000,0.000,0
1512337323.515,1026.468,840.585,741.886,1079.107,0.000,0.000,0
1512337323.519,1056.077,837.295,740.241,1131.746,0.000,0.000,0
1512337323.524,1013.308,838.940,738.596,1026.468,0.000,0.000,0
1512337323.528,1010.018,852.100,736.951,1026.468,0.000,0.000,0
1512337323.533,1037.983,843.875,740.241,1079.107,0.000,0.000,0
1512337323.537,1072.527,845.520,740.241,1184.386,0.000,0.000,0
1512337323.542,1074.172,843.875,743.531,1131.746,0.000,0.000,0
1512337323.546,1033.048,840.585,743.531,1026.468,0.000,0.000,0
1512337323.551,1041.273,845.520,745.176,1026.468,0.000,0.000,0
1512337323.556,1084.042,842.230,746.821,1131.746,0.000,0.000,0
1512337323.560,1070.882,848.810,748.466,1131.746,0.000,0.000,0
1512337323.565,1041.273,845.520,753.401,1026.468,0.000,0.000,0
1512337323.569,1033.048,840.585,758.336,1026.468,0.000,0.000,0
1512337323.574,1052.787,838.940,758.336,1079.107,0.000,0.000,0
1512337323.578,1080.752,843.875,759.981,1131.746,0.000,0.000,0
1512337323.583,1039.628,838.940,768.206,1079.107,0.000,0.000,0
1512337323.587,1016.598,835.650,768.206,1079.107,0.000,0.000,0
1512337323.592,1028.113,842.230,768.206,1079.107,0.000,0.000,0
1512337323.596,1057.722,838.940,773.141,1184.386,0.000,0.000,0
1512337323.601,1044.562,838.940,774.786,1184.386,0.000,0.000,0
1512337323.605,993.568,840.585,778.076,1079.107,0.000,0.000,0
1512337323.610,1001.793,830.715,781.366,1079.107,0.000,0.000,0
1512337323.614,1011.663,832.360,778.076,1079.107,0.000,0.000,0
1512337323.619,1016.598,843.875,779.721,1131.746,0.000,0.000,0
1512337323.623,977.118,840.585,783.011,1079.107,0.000,0.000,0
1512337323.628,957.379,837.295,787.946,1026.468,0.000,0.000,0
1512337323.633,972.183,835.650,791.236,1079.107,0.000,0.000,0
1512337323.637,1008.373,829.070,792.881,1131.746,0.000,0.000,0
1512337323.642,970.538,838.940,794.526,1079.107,0.000,0.000,0
1512337323.646,934.349,838.940,797.815,973.828,0.000,0.000,0
1512337323.651,944.219,835.650,799.460,973.828,0.000,0.000,0
1512337323.655,970.538,830.715,802.750,1026.468,0.000,0.000,0
1512337323.660,965.603,834.005,801.105,973.828,0.000,0.000,0
1512337323.664,919.544,834.005,806.040,868.550,0.000,0.000,0
1512337323.669,916.254,834.005,807.685,868.550,0.000,0.000,0
1512337323.673,924.479,827.425,809.330,921.189,0.000,0.000,0
1512337323.678,954.089,829.070,809.330,973.828,0.000,0.000,0
