timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507100996.650,847.165,825.780,850.455,847.165,0.000,0.000,0
1507100996.650,850.455,814.265,845.520,860.325,0.000,0.000,0
1507100996.650,830.715,819.200,853.745,850.455,0.000,0.000,0
1507100996.650,835.650,820.845,855.390,853.745,0.000,0.000,0
1507100996.650,834.005,822.490,848.810,852.100,0.000,0.000,0
1507100996.650,840.585,827.425,847.165,835.650,0.000,0.000,0
1507100996.650,838.940,827.425,843.875,845.520,0.000,0.000,0
1507100996.650,840.585,830.715,848.810,830.715,0.000,0.000,0
1507100996.650,842.230,830.715,847.165,837.295,0.000,0.000,0
1507100996.650,830.715,825.780,845.520,843.875,0.000,0.000,0
1507100996.650,840.585,819.200,842.230,845.520,0.000,0.000,0
1507100996.734,834.005,819.200,848.810,840.585,0.000,0.000,0
1507100996.734,840.585,820.845,853.745,848.810,0.000,0.000,0
1507100996.734,850.455,825.780,850.455,850.455,0.000,0.000,0
1507100996.734,834.005,822.490,847.165,842.230,0.000,0.000,0
1507100996.734,845.520,829.070,852.100,857.035,0.000,0.000,0
1507100996.734,852.100,825.780,850.455,863.615,0.000,0.000,0
1507100996.734,834.005,822.490,852.100,853.745,0.000,0.000,0
1507100996.734,837.295,819.200,847.165,843.875,0.000,0.000,0
1507100996.734,840.585,815.910,847.165,840.585,0.000,0.000,0
1507100996.734,835.650,824.135,852.100,843.875,0.000,0.000,0
1507100996.734,850.455,824.135,850.455,855.390,0.000,0.000,0
1507100996.734,843.875,822.490,848.810,857.035,0.000,0.000,0
1507100996.734,843.875,820.845,845.520,840.585,0.000,0.000,0
1507100996.734,830.715,827.425,852.100,843.875,0.000,0.000,0
1507100996.734,834.005,824.135,850.455,847.165,0.000,0.000,0
1507100996.734,835.650,819.200,850.455,843.875,0.000,0.000,0
1507100996.797,829.070,817.555,843.875,838.940,0.000,0.000,0
1507100996.797,840.585,819.200,847.165,840.585,0.000,0.000,0
1507100996.797,832.360,824.135,852.100,847.165,0.000,0.000,0
1507100996.797,838.940,822.490,848.810,842.230,0.000,0.000,0
1507100996.797,838.940,814.265,847.165,845.520,0.000,0.000,0
1507100996.797,840.585,812.620,843.875,842.230,0.000,0.000,0
1507100996.797,832.360,829.070,852.100,840.585,0.000,0.000,0
1507100996.797,820.845,829.070,848.810,855.390,0.000,0.000,0
1507100996.797,830.715,829.070,847.165,835.650,0.000,0.000,0
1507100996.797,827.425,820.845,845.520,835.650,0.000,0.000,0
1507100996.797,842.230,824.135,848.810,845.520,0.000,0.000,0
1507100996.797,842.230,830.715,855.390,850.455,0.000,0.000,0
1507100996.797,847.165,825.780,852.100,865.260,0.000,0.000,0
1507100996.797,838.940,825.780,847.165,850.455,0.000,0.000,0
