timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512340288.215,835.650,825.780,840.585,835.650,0.000,0.000,0
1512340288.220,835.650,807.685,847.165,852.100,0.000,0.000,0
1512340288.224,830.715,806.040,840.585,829.070,0.000,0.000,0
1512340288.229,832.360,809.330,845.520,834.005,0.000,0.000,0
1512340288.233,837.295,807.685,847.165,842.230,0.000,0.000,0
1512340288.238,852.100,814.265,845.520,842.230,0.000,0.000,0
1512340288.243,842.230,819.200,845.520,835.650,0.000,0.000,0
1512340288.247,829.070,822.490,847.165,838.940,0.000,0.000,0
1512340288.252,852.100,815.910,850.455,845.520,0.000,0.000,0
1512340288.256,850.455,810.975,847.165,838.940,0.000,0.000,0
1512340288.261,852.100,809.330,850.455,857.035,0.000,0.000,0
1512340288.265,848.810,801.105,848.810,838.940,0.000,0.000,0
1512340288.270,830.715,814.265,842.230,829.070,0.000,0.000,0
1512340288.274,840.585,810.975,847.165,840.585,0.000,0.000,0
1512340288.279,852.100,827.425,853.745,838.940,0.000,0.000,0
1512340288.283,845.520,829.070,843.875,840.585,0.000,0.000,0
1512340288.288,840.585,822.490,843.875,842.230,0.000,0.000,0
1512340288.292,834.005,822.490,840.585,829.070,0.000,0.000,0
1512340288.297,830.715,814.265,837.295,822.490,0.000,0.000,0
1512340288.301,834.005,807.685,845.520,843.875,0.000,0.000,0
1512340288.306,847.165,817.555,843.875,842.230,0.000,0.000,0
1512340288.310,845.520,824.135,842.230,847.165,0.000,0.000,0
1512340288.315,837.295,817.555,847.165,848.810,0.000,0.000,0
1512340288.320,837.295,820.845,850.455,837.295,0.000,0.000,0
1512340288.324,829.070,829.070,848.810,840.585,0.000,0.000,0
1512340288.329,848.810,802.750,848.810,853.745,0.000,0.000,0
1512340288.333,840.585,824.135,845.520,845.520,0.000,0.000,0
1512340288.338,840.585,815.910,847.165,847.165,0.000,0.000,0
1512340288.342,829.070,812.620,845.520,843.875,0.000,0.000,0
1512340288.347,840.585,801.105,848.810,840.585,0.000,0.000,0
1512340288.351,845.520,812.620,845.520,832.360,0.000,0.000,0
1512340288.356,853.745,810.975,845.520,848.810,0.000,0.000,0
1512340288.360,857.035,812.620,848.810,840.585,0.000,0.000,0
1512340288.365,837.295,824.135,845.520,843.875,0.000,0.000,0
1512340288.369,840.585,809.330,847.165,842.230,0.000,0.000,0
1512340288.374,835.650,812.620,845.520,830.715,0.000,0.000,0
1512340288.378,840.585,820.845,845.520,834.005,0.000,0.000,0
1512340288.383,843.875,819.200,847.165,835.650,0.000,0.000,0
1512340288.387,845.520,806.040,843.875,837.295,0.000,0.000,0
1512340288.392,845.520,807.685,840.585,824.135,0.000,0.000,0
1512340288.397,847.165,815.910,840.585,832.360,0.000,0.000,0
1512340288.401,852.100,810.975,845.520,838.940,0.000,0.000,0
1512340288.406,852.100,817.555,847.165,845.520,0.000,0.000,0
1512340288.410,850.455,801.105,850.455,852.100,0.000,0.000,0
1512340288.415,840.585,807.685,848.810,829.070,0.000,0.000,0
1512340288.419,834.005,819.200,850.455,840.585,0.000,0.000,0
1512340288.424,834.005,817.555,855.390,850.455,0.000,0.000,0
1512340288.428,847.165,819.200,848.810,834.005,0.000,0.000,0
1512340288.433,843.875,809.330,843.875,845.520,0.000,0.000,0
1512340288.437,838.940,807.685,845.520,834.005,0.000,0.000,0
1512340288.442,832.360,804.395,845.520,840.585,0.000,0.000,0
