timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507860450.897,835.033,827.425,846.137,836.267,0.000,0.000,0
1507860450.899,834.622,830.030,844.629,838.666,0.000,0.000,0
1507860450.901,832.840,829.687,848.124,839.351,0.000,0.000,0
1507860450.903,834.828,827.494,845.109,844.355,0.000,0.000,0
1507860450.905,844.218,822.696,842.847,854.841,0.000,0.000,0
1507860450.907,839.146,817.692,848.399,849.495,0.000,0.000,0
1507860450.909,837.980,814.471,846.205,844.149,0.000,0.000,0
1507860450.911,845.863,812.689,848.124,847.508,0.000,0.000,0
1507860450.913,847.028,821.325,846.000,850.249,0.000,0.000,0
1507860450.915,846.891,823.313,846.959,847.508,0.000,0.000,0
1507860450.917,841.339,828.933,842.298,836.610,0.000,0.000,0
1507860450.919,835.513,832.017,845.451,848.741,0.000,0.000,0
1507860450.921,824.341,826.123,843.738,842.504,0.000,0.000,0
1507860450.923,828.042,827.699,841.613,844.012,0.000,0.000,0
1507860450.925,834.896,833.251,843.738,832.566,0.000,0.000,0
1507860450.927,843.395,835.376,847.233,844.012,0.000,0.000,0
1507860450.929,843.464,834.005,844.355,844.834,0.000,0.000,0
1507860450.931,844.286,832.017,845.520,837.295,0.000,0.000,0
1507860450.933,843.738,830.578,844.012,848.673,0.000,0.000,0
1507860450.935,838.460,830.167,840.585,845.657,0.000,0.000,0
1507860450.937,834.965,825.026,840.996,835.650,0.000,0.000,0
1507860450.939,834.828,820.777,842.710,832.977,0.000,0.000,0
1507860450.941,830.509,823.244,848.947,831.400,0.000,0.000,0
1507860450.943,833.457,831.880,847.233,838.255,0.000,0.000,0
1507860450.945,840.311,834.005,846.891,846.822,0.000,0.000,0
1507860450.947,839.968,829.481,848.536,845.657,0.000,0.000,0
1507860450.949,841.682,825.232,850.181,852.717,0.000,0.000,0
1507860450.951,846.205,824.821,848.741,852.785,0.000,0.000,0
1507860450.953,849.838,826.054,845.863,858.680,0.000,0.000,0
1507860450.955,841.545,827.768,846.959,853.265,0.000,0.000,0
1507860450.957,839.488,827.425,845.314,842.984,0.000,0.000,0
1507860450.959,838.803,826.671,842.298,839.694,0.000,0.000,0
1507860450.961,832.223,824.821,845.109,840.585,0.000,0.000,0
1507860450.963,832.908,824.067,847.233,844.903,0.000,0.000,0
1507860450.965,840.928,823.518,846.137,845.588,0.000,0.000,0
1507860450.967,845.520,824.683,847.165,848.193,0.000,0.000,0
1507860450.969,851.346,827.151,845.863,844.697,0.000,0.000,0
1507860450.971,856.555,826.877,845.177,845.794,0.000,0.000,0
1507860450.973,851.963,826.260,846.068,858.268,0.000,0.000,0
1507860450.975,842.367,833.662,843.806,847.782,0.000,0.000,0
1507860450.977,836.952,835.170,846.274,840.516,0.000,0.000,0
1507860450.979,841.476,834.142,845.314,842.298,0.000,0.000,0
1507860450.981,838.255,834.348,844.149,837.912,0.000,0.000,0
1507860450.983,831.469,830.304,846.754,839.283,0.000,0.000,0
1507860450.985,835.787,826.877,844.903,841.682,0.000,0.000,0
1507860450.987,838.049,818.857,844.218,851.894,0.000,0.000,0
1507860450.989,845.040,821.531,843.943,853.539,0.000,0.000,0
1507860450.991,843.052,830.098,844.766,853.196,0.000,0.000,0
1507860450.993,848.056,836.061,846.617,864.094,0.000,0.000,0
1507860450.995,845.726,837.501,847.987,859.502,0.000,0.000,0
1507860450.997,842.847,838.597,847.713,848.741,0.000,0.000,0
1507860450.999,840.242,839.283,847.165,842.915,0.000,0.000,0
1507860451.001,835.993,829.961,848.124,844.697,0.000,0.000,0
1507860451.003,833.936,825.849,849.701,845.177,0.000,0.000,0
1507860451.005,844.355,826.328,848.262,856.692,0.000,0.000,0
1507860451.007,846.891,827.357,848.467,851.072,0.000,0.000,0
1507860451.009,840.791,826.123,845.726,838.734,0.000,0.000,0
1507860451.011,844.081,823.518,847.096,836.815,0.000,0.000,0
1507860451.013,849.769,818.583,845.383,840.722,0.000,0.000,0
1507860451.015,848.741,818.309,840.996,837.089,0.000,0.000,0
1507860451.017,843.121,820.297,841.133,828.590,0.000,0.000,0
1507860451.019,841.956,823.930,839.831,832.429,0.000,0.000,0
1507860451.021,831.195,824.889,841.065,845.726,0.000,0.000,0
1507860451.023,820.503,823.998,841.202,835.787,0.000,0.000,0
1507860451.025,822.627,830.441,841.065,827.425,0.000,0.000,0
1507860451.027,830.647,829.002,838.392,826.534,0.000,0.000,0
1507860451.029,832.566,824.683,842.161,836.267,0.000,0.000,0
1507860451.031,839.762,821.942,842.436,837.295,0.000,0.000,0
1507860451.033,844.629,823.107,842.161,842.093,0.000,0.000,0
1507860451.035,846.822,825.163,842.161,837.638,0.000,0.000,0
1507860451.037,840.516,826.260,835.924,828.042,0.000,0.000,0
1507860451.039,836.198,816.390,834.279,841.065,0.000,0.000,0
1507860451.041,829.276,810.770,840.996,842.161,0.000,0.000,0
1507860451.043,825.437,815.430,840.448,836.267,0.000,0.000,0
1507860451.045,831.743,822.422,840.242,841.133,0.000,0.000,0
1507860451.047,838.323,828.179,843.532,846.274,0.000,0.000,0
1507860451.049,839.625,830.098,846.342,850.729,0.000,0.000,0
1507860451.051,843.190,831.332,846.000,853.402,0.000,0.000,0
1507860451.053,852.648,829.070,843.258,859.022,0.000,0.000,0
1507860451.055,843.258,823.792,844.012,845.794,0.000,0.000,0
1507860451.057,841.202,817.555,846.959,842.298,0.000,0.000,0
1507860451.059,825.780,818.172,845.451,831.812,0.000,0.000,0
1507860451.061,828.864,820.640,845.588,840.311,0.000,0.000,0
1507860451.063,829.687,823.861,844.012,836.678,0.000,0.000,0
1507860451.065,831.743,826.945,843.669,827.288,0.000,0.000,0
1507860451.067,833.251,825.849,845.383,832.086,0.000,0.000,0
1507860451.069,841.682,824.135,843.875,839.351,0.000,0.000,0
1507860451.071,853.813,821.736,843.258,844.972,0.000,0.000,0
